customer_id,arrival_date,departure_date,lifetime,plan_type,num_profiles,age_group,region,weekly_view_hrs,categories_used,days_since_last_login,acquisition_cost,service_cost,promo_subscriber,monthly_rate,monthly_spend
96888,2025-05-29,,,bundle,1,45-54,LATAM,7.1,2,0.246,58.33,5.12,false,18.99,18.45
96889,2022-05-24,2022-08-24,92,bundle,4,35-44,US,9.7,4,7.793,38.19,5.57,true,18.99,24.39
96890,2026-02-04,,,standalone,1,25-34,EMEA,2.4,2,1.418,63.21,3.02,false,11.99,11.13
96891,2023-02-24,2024-04-29,430,standalone,1,45-54,US,18.6,3,3.329,65.17,4.01,true,11.99,11.36
96892,2022-06-06,2022-11-26,173,standalone,1,55+,EMEA,4.1,0,4.695,53.19,3.85,false,11.99,13.79
96893,2025-07-13,2026-05-28,319,standalone,2,45-54,LATAM,14.1,2,1.431,32.28,6.44,true,11.99,12.95
96894,2021-05-06,2022-07-17,437,bundle,5,35-44,EMEA,7.6,1,0.766,45.94,4.92,false,18.99,18.03
96895,2025-08-30,2026-07-11,315,standalone,5,35-44,LATAM,13.7,3,2.272,51.49,5.43,false,11.99,10.16
96896,2026-04-14,,,standalone,4,45-54,LATAM,10.3,2,0.637,45.01,6.38,false,11.99,14.88
96897,2022-06-15,,,standalone,5,25-34,US,7.0,5,0.112,48.34,3.89,false,11.99,13.11
96898,2024-06-28,2026-03-25,635,standalone,3,18-24,US,9.7,5,7.863,53.96,3.87,false,11.99,11.53
96899,2024-02-01,2024-04-08,67,standalone,1,55+,EMEA,12.1,1,11.926,65.34,6.2,false,11.99,14.9
96900,2023-04-08,2023-07-22,105,standalone,0,35-44,LATAM,4.5,0,7.315,54.64,5.74,false,11.99,10.05
96901,2026-03-05,,,standalone,0,18-24,EMEA,7.3,3,1.502,47.33,4.03,true,11.99,12.2
96902,2025-12-09,2026-03-17,98,standalone,4,25-34,EMEA,7.8,0,16.699,51.5,5.82,false,11.99,11.22
96903,2026-02-14,,,bundle,4,18-24,US,7.8,1,2.796,43.76,5.3,false,18.99,18.95
96904,2025-04-30,2025-07-21,82,bundle,2,45-54,US,0.9,1,11.972,44.29,2.3,true,18.99,18.66
96905,2026-06-25,,,standalone,2,25-34,EMEA,19.6,5,0.529,40.02,5.24,true,11.99,11.94
96906,2026-07-30,,,bundle,3,25-34,APAC,19.2,3,1.048,57.72,7.4,false,18.99,20.38
96907,2021-12-01,2022-02-24,85,standalone,2,25-34,US,1.4,0,11.265,44.72,3.03,false,11.99,11.68
96908,2026-03-16,,,standalone,3,35-44,US,7.2,2,1.937,54.08,5.0,false,11.99,14.27
96909,2025-07-25,2026-05-31,310,standalone,6,18-24,US,1.3,3,0.725,59.78,3.59,false,11.99,12.81
96910,2024-12-27,2025-06-01,156,bundle,4,45-54,US,5.0,3,2.307,45.76,4.79,true,18.99,21.23
96911,2026-03-22,2026-06-29,99,bundle,2,45-54,LATAM,1.5,3,2.945,65.17,2.98,true,18.99,19.05
96912,2026-08-25,,,bundle,1,25-34,LATAM,17.6,4,0.379,50.76,8.22,false,18.99,18.86
96913,2026-07-15,,,standalone,1,18-24,US,2.8,1,5.209,53.15,4.01,false,11.99,12.76
96914,2023-05-31,2023-08-16,77,standalone,1,55+,LATAM,4.6,1,7.57,46.13,4.27,true,11.99,13.06
96915,2023-11-04,2023-12-30,56,standalone,1,25-34,EMEA,5.0,0,6.551,70.24,5.14,false,11.99,11.08
96916,2025-09-03,,,standalone,4,25-34,US,16.6,4,11.806,38.17,3.78,false,11.99,13.43
96917,2020-10-08,2021-05-23,227,standalone,2,25-34,US,2.7,2,6.287,44.86,2.93,false,11.99,13.84
96918,2025-07-08,,,bundle,4,25-34,LATAM,16.2,2,1.432,43.84,6.67,false,18.99,14.51
96919,2023-01-19,2023-08-07,200,standalone,2,25-34,US,6.2,4,4.791,38.26,3.52,true,11.99,13.05
96920,2021-02-20,2021-06-28,128,standalone,3,45-54,APAC,8.7,2,4.584,26.42,6.37,false,11.99,9.31
96921,2021-02-21,2022-08-13,538,standalone,1,25-34,EMEA,14.9,4,0.218,40.99,6.04,false,11.99,12.92
96922,2025-08-21,2026-01-15,147,standalone,2,55+,US,2.3,1,12.736,49.24,2.75,false,11.99,13.87
96923,2022-12-14,2023-03-28,104,bundle,3,25-34,APAC,2.7,2,1.38,46.06,4.59,false,18.99,20.55
96924,2023-05-02,2024-11-15,563,standalone,5,45-54,US,4.7,0,0.463,47.27,4.03,false,11.99,10.87
96925,2023-12-07,2025-05-25,535,standalone,3,18-24,US,9.0,2,12.139,56.44,3.58,false,11.99,10.78
96926,2024-09-27,2025-12-14,443,standalone,1,18-24,EMEA,7.0,3,1.092,37.71,4.25,true,11.99,11.55
96927,2023-12-26,2024-03-15,80,standalone,2,25-34,LATAM,3.7,1,12.209,56.26,4.02,false,11.99,12.59
96928,2026-05-14,,,standalone,3,25-34,APAC,6.3,0,0.142,55.57,6.25,false,11.99,11.85
96929,2022-11-17,2023-06-29,224,standalone,1,35-44,LATAM,18.9,2,3.393,37.34,5.28,true,11.99,12.07
96930,2020-10-16,2021-12-12,422,bundle,1,45-54,US,8.0,1,3.172,55.8,5.65,false,18.99,17.48
96931,2020-08-19,2021-04-03,227,standalone,2,25-34,EMEA,6.3,1,4.454,52.52,4.11,false,11.99,14.63
96932,2023-07-08,2024-06-23,351,standalone,3,18-24,US,8.5,4,10.716,63.46,3.99,false,11.99,13.43
96933,2025-02-22,2025-09-19,209,bundle,4,35-44,EMEA,5.3,2,1.305,45.04,4.64,true,18.99,20.89
96934,2024-05-14,2025-04-16,337,bundle,3,35-44,EMEA,6.4,2,3.831,42.01,4.33,false,18.99,19.75
96935,2022-12-21,2023-12-26,370,bundle,2,18-24,US,7.9,3,12.245,55.34,3.51,false,18.99,17.61
96936,2026-06-23,,,bundle,2,18-24,US,12.3,3,0.571,59.39,5.12,false,18.99,18.73
96937,2022-07-25,2023-06-24,334,standalone,2,35-44,US,6.9,1,5.437,40.6,3.57,true,11.99,11.45
96938,2026-08-24,,,standalone,4,25-34,US,10.3,2,1.663,66.17,5.89,false,11.99,12.91
96939,2025-07-02,,,standalone,3,25-34,US,8.6,2,1.724,59.75,4.52,false,11.99,13.87
96940,2025-11-05,2026-03-27,142,standalone,4,25-34,US,3.4,0,6.26,37.85,5.36,false,11.99,16.08
96941,2023-12-27,2026-03-16,810,standalone,5,18-24,LATAM,22.8,4,0.658,34.14,7.13,false,11.99,12.15
96942,2020-07-14,2021-02-19,220,standalone,4,18-24,US,6.1,3,0.968,36.17,5.33,false,11.99,11.84
96943,2026-08-06,,,standalone,4,18-24,US,4.8,1,4.341,53.15,4.99,false,11.99,12.69
96944,2023-07-12,2024-02-10,213,bundle,3,45-54,US,11.0,2,3.334,59.61,6.69,false,18.99,16.12
96945,2025-07-31,2025-09-19,50,bundle,2,45-54,US,4.7,2,24.519,60.84,4.11,false,18.99,19.9
96946,2025-11-28,2026-05-18,171,bundle,4,55+,US,4.9,1,5.409,60.18,4.24,false,18.99,16.78
96947,2024-02-03,2024-04-12,69,bundle,3,18-24,EMEA,1.4,1,2.99,42.28,3.36,true,18.99,16.54
96948,2025-12-28,,,standalone,1,55+,EMEA,10.1,3,2.411,46.49,4.46,false,11.99,11.74
96949,2026-06-17,,,bundle,3,25-34,EMEA,3.8,2,5.71,60.82,3.27,false,18.99,21.8
96950,2021-08-15,2023-01-15,518,standalone,1,55+,APAC,9.0,4,1.775,50.28,3.49,false,11.99,13.04
96951,2025-03-15,,,bundle,2,25-34,EMEA,14.1,4,0.15,54.47,5.82,false,18.99,17.25
96952,2026-07-30,,,standalone,2,25-34,US,8.2,1,2.219,61.14,4.84,false,11.99,12.33
96953,2019-12-15,2020-10-30,320,bundle,2,45-54,APAC,6.0,3,3.894,41.53,3.77,true,18.99,19.94
96954,2025-12-15,,,standalone,4,35-44,US,16.2,2,0.75,60.17,7.52,false,11.99,12.04
96955,2025-06-20,2025-11-03,136,standalone,7,18-24,APAC,9.4,1,1.661,55.2,5.58,false,11.99,12.17
96956,2023-05-01,2023-08-04,95,standalone,1,45-54,US,6.2,0,21.223,48.32,3.39,true,11.99,13.62
96957,2026-08-26,,,bundle,3,25-34,US,16.1,5,4.233,55.34,3.59,false,18.99,20.69
96958,2024-03-29,2024-09-04,159,bundle,1,18-24,EMEA,2.7,0,2.983,59.01,3.62,false,18.99,22.24
96959,2026-07-18,,,standalone,2,35-44,US,2.6,2,1.457,39.04,3.2,false,11.99,11.71
96960,2024-02-08,2025-04-07,424,standalone,2,25-34,LATAM,12.7,2,0.905,47.84,5.55,false,11.99,14.51
96961,2025-03-03,2025-10-07,218,standalone,3,35-44,LATAM,3.1,0,4.038,38.88,4.16,false,11.99,11.18
96962,2021-04-21,2021-08-09,110,bundle,0,25-34,US,3.2,0,8.403,61.48,3.56,false,18.99,23.26
96963,2023-07-25,2024-08-29,401,bundle,2,45-54,US,7.1,1,9.769,60.1,3.13,false,18.99,18.79
96964,2022-04-26,2023-02-21,301,standalone,0,55+,US,3.0,0,5.292,51.87,3.55,false,11.99,11.13
96965,2022-09-13,2023-02-23,163,bundle,6,45-54,EMEA,14.6,4,2.003,54.49,7.16,false,18.99,18.57
96966,2023-07-26,2023-10-31,97,standalone,3,25-34,EMEA,7.6,2,9.1,64.41,4.9,false,11.99,12.25
96967,2022-10-27,2023-03-11,135,standalone,2,35-44,EMEA,1.8,1,3.046,40.65,3.41,false,11.99,12.95
96968,2024-12-13,,,standalone,1,35-44,LATAM,7.0,2,2.343,54.12,3.18,false,11.99,11.36
96969,2022-11-29,2023-08-04,248,standalone,3,45-54,EMEA,6.5,0,1.871,45.73,5.56,false,11.99,13.32
96970,2021-12-01,2022-04-09,129,bundle,3,45-54,LATAM,8.3,2,2.593,58.76,6.34,false,18.99,19.43
96971,2022-10-27,2023-02-22,118,standalone,1,35-44,US,3.7,1,19.33,30.95,3.67,false,11.99,11.45
96972,2019-12-17,2021-01-11,391,bundle,2,35-44,US,14.1,1,0.541,64.86,5.82,true,18.99,17.31
96973,2025-03-20,2026-01-29,315,standalone,2,45-54,EMEA,1.3,4,5.029,37.99,2.08,false,11.99,14.02
96974,2026-07-21,,,standalone,1,25-34,US,10.3,2,3.29,53.72,5.75,false,11.99,11.79
96975,2020-08-06,2021-05-25,292,standalone,6,25-34,US,14.8,2,8.357,44.5,4.79,false,11.99,13.55
96976,2024-02-10,2025-01-28,353,standalone,2,25-34,US,5.6,1,0.536,57.46,4.52,false,11.99,10.41
96977,2022-04-05,2022-06-23,79,standalone,1,18-24,LATAM,2.9,1,14.968,53.22,3.23,false,11.99,11.82
96978,2024-02-10,2025-01-24,349,standalone,3,55+,US,8.6,5,7.777,51.23,3.69,false,11.99,12.67
96979,2025-06-24,2025-11-05,134,standalone,4,45-54,US,11.0,1,9.881,37.54,5.98,false,11.99,11.63
96980,2023-12-15,2024-02-24,71,standalone,4,45-54,EMEA,4.5,2,17.913,46.29,3.69,false,11.99,13.35
96981,2024-04-18,2024-06-20,63,bundle,3,25-34,LATAM,3.0,0,2.899,45.52,5.39,true,18.99,19.23
96982,2022-09-22,2023-07-18,299,standalone,1,35-44,APAC,42.1,1,1.367,63.28,11.18,false,11.99,13.22
96983,2022-10-11,2023-02-08,120,standalone,5,18-24,US,3.8,1,11.889,73.88,3.86,false,11.99,10.42
96984,2024-05-26,2025-10-03,495,standalone,5,18-24,US,7.2,1,1.553,24.91,5.56,false,11.99,12.41
96985,2024-09-26,2025-12-22,452,standalone,2,35-44,EMEA,12.6,2,1.344,56.4,5.59,false,11.99,12.08
96986,2024-09-24,2025-01-03,101,standalone,3,45-54,LATAM,2.2,1,4.006,55.06,3.56,false,11.99,13.3
96987,2020-05-21,2021-05-15,359,bundle,3,55+,EMEA,4.5,2,2.2,55.38,3.12,true,18.99,17.74
96988,2023-11-06,2024-09-19,318,standalone,2,35-44,EMEA,7.2,3,7.315,44.19,3.32,false,11.99,12.27
96989,2023-09-19,2024-04-04,198,standalone,4,45-54,LATAM,4.2,1,2.59,57.19,4.14,false,11.99,11.07
96990,2020-12-30,2021-05-31,152,bundle,6,45-54,LATAM,3.3,3,5.893,40.75,3.02,true,18.99,18.17
96991,2025-08-02,2026-08-14,377,bundle,6,45-54,US,11.1,0,5.16,53.39,6.12,false,18.99,19.19
96992,2021-07-16,2022-09-03,414,standalone,1,55+,LATAM,4.2,1,2.638,41.96,3.38,false,11.99,11.35
96993,2024-07-11,2025-10-27,473,bundle,5,55+,US,21.5,1,2.608,38.48,7.66,false,18.99,20.08
96994,2023-10-14,2024-03-30,168,standalone,2,18-24,US,1.8,0,11.587,40.02,2.92,false,11.99,11.7
96995,2019-12-07,2020-02-02,57,bundle,2,25-34,LATAM,5.9,0,2.535,51.69,5.28,true,18.99,17.39
96996,2023-02-04,2023-10-24,262,standalone,2,45-54,EMEA,15.3,2,3.302,55.37,7.22,false,11.99,14.3
96997,2026-07-04,,,standalone,4,35-44,LATAM,19.0,1,0.108,45.72,8.04,false,11.99,10.74
96998,2022-06-29,2022-10-27,120,bundle,4,25-34,LATAM,5.3,1,9.581,65.05,4.16,false,18.99,22.21
96999,2022-01-17,2023-12-29,711,bundle,6,25-34,EMEA,17.2,4,2.053,54.95,4.85,false,18.99,16.65
97000,2023-08-17,,,standalone,3,18-24,US,9.9,4,1.554,54.2,3.97,false,11.99,12.12
97001,2019-12-19,2020-01-26,38,standalone,3,45-54,APAC,4.2,0,8.494,49.85,4.9,false,11.99,11.3
97002,2025-02-24,2026-03-23,392,standalone,3,25-34,LATAM,5.8,1,1.325,55.84,5.91,false,11.99,11.63
97003,2023-10-03,2023-10-19,16,standalone,2,45-54,APAC,1.4,0,16.026,62.0,3.77,false,11.99,13.57
97004,2023-12-14,2024-09-18,279,bundle,5,25-34,LATAM,15.8,3,1.051,48.02,6.87,false,18.99,21.06
97005,2025-03-10,,,bundle,2,25-34,US,8.2,4,2.36,74.33,4.75,false,18.99,20.3
97006,2023-12-28,2024-08-26,242,standalone,2,35-44,US,4.7,3,6.54,36.98,3.97,false,11.99,13.82
97007,2026-05-11,2026-07-08,58,standalone,5,25-34,LATAM,4.6,1,16.523,45.8,4.14,false,11.99,12.49
97008,2025-12-02,,,standalone,2,25-34,LATAM,6.2,2,6.925,47.32,3.12,false,11.99,12.01
97009,2025-09-14,2026-02-27,166,standalone,2,55+,US,6.8,2,15.992,56.1,2.7,false,11.99,11.51
97010,2021-07-11,2021-08-16,36,bundle,4,18-24,EMEA,4.7,1,13.066,54.64,5.66,false,18.99,19.14
97011,2023-03-03,2023-12-17,289,standalone,1,25-34,US,2.3,0,4.661,53.75,2.96,false,11.99,14.43
97012,2024-06-02,2025-09-15,470,standalone,0,25-34,US,6.8,3,3.106,54.61,3.77,false,11.99,12.35
97013,2026-05-06,,,standalone,1,35-44,APAC,3.1,0,0.372,67.06,5.01,false,11.99,13.16
97014,2025-06-02,2025-09-22,112,standalone,1,18-24,EMEA,7.0,1,14.786,65.46,3.86,false,11.99,13.02
97015,2024-02-09,2024-04-08,59,standalone,0,55+,LATAM,2.7,1,9.088,63.84,4.17,false,11.99,10.7
97016,2022-11-17,2024-11-21,735,standalone,1,25-34,LATAM,2.5,1,6.528,43.74,2.49,false,11.99,12.92
97017,2025-01-23,2025-07-12,170,standalone,1,18-24,US,7.3,1,4.694,46.07,4.92,false,11.99,11.14
97018,2025-01-06,2026-01-18,377,standalone,4,45-54,EMEA,4.8,2,1.268,53.92,5.09,false,11.99,13.56
97019,2023-04-21,2023-07-09,79,standalone,1,35-44,APAC,3.5,0,14.292,63.65,3.42,false,11.99,13.11
97020,2021-08-16,2022-01-21,158,standalone,1,25-34,US,2.2,2,10.9,45.0,2.32,false,11.99,13.34
97021,2021-12-02,2022-07-12,222,standalone,3,25-34,EMEA,24.6,1,2.22,51.75,7.41,true,11.99,12.55
97022,2024-07-11,2024-11-27,139,standalone,1,45-54,US,5.7,0,3.47,53.9,6.24,false,11.99,11.69
97023,2020-12-02,2021-09-30,302,bundle,3,35-44,US,4.5,2,0.543,43.81,5.88,false,18.99,18.15
97024,2021-05-16,2022-02-24,284,standalone,1,45-54,US,3.5,2,7.929,41.51,3.04,false,11.99,13.09
97025,2023-08-02,2023-12-10,130,standalone,2,55+,EMEA,1.7,2,11.23,46.34,2.48,false,11.99,11.95
97026,2025-07-26,2025-09-25,61,standalone,2,45-54,US,0.9,0,4.355,44.66,3.31,true,11.99,11.53
97027,2026-08-01,,,standalone,1,18-24,LATAM,4.5,0,1.4,63.4,5.69,false,11.99,10.8
97028,2026-01-24,,,bundle,4,25-34,US,16.0,1,0.335,59.29,9.25,true,18.99,18.89
97029,2020-02-18,2020-09-18,213,standalone,1,25-34,US,1.9,2,4.477,54.34,2.45,false,11.99,12.12
97030,2025-11-26,,,standalone,4,25-34,LATAM,6.8,3,7.362,29.54,2.71,true,11.99,13.53
97031,2023-07-25,2024-04-17,267,bundle,2,25-34,EMEA,6.3,3,3.477,44.04,3.83,true,18.99,19.45
97032,2023-07-03,2023-11-13,133,standalone,0,35-44,US,5.0,1,9.268,45.84,4.15,false,11.99,12.63
97033,2025-10-27,2026-01-16,81,bundle,2,35-44,EMEA,3.9,2,6.438,59.36,4.69,false,18.99,21.4
97034,2020-08-25,2023-08-29,1099,standalone,2,35-44,US,29.9,2,0.113,48.22,7.54,false,11.99,10.23
97035,2025-11-15,,,bundle,1,35-44,LATAM,5.9,1,1.514,52.53,4.88,false,18.99,19.12
97036,2025-11-22,2026-04-22,151,standalone,0,45-54,LATAM,3.8,1,3.04,51.68,4.43,false,11.99,13.83
97037,2026-03-13,,,standalone,1,45-54,LATAM,5.6,1,4.553,43.84,4.55,false,11.99,11.6
97038,2020-10-14,2022-05-11,574,standalone,1,35-44,EMEA,5.3,3,4.422,42.45,3.52,false,11.99,13.03
97039,2023-01-14,2023-05-06,112,bundle,4,18-24,LATAM,5.7,0,3.352,52.13,5.13,true,18.99,17.6
97040,2020-10-28,2021-04-17,171,bundle,3,45-54,LATAM,3.5,1,5.968,52.83,4.38,false,18.99,19.47
97041,2023-10-29,2024-04-08,162,standalone,2,25-34,LATAM,12.7,2,3.38,63.38,5.69,false,11.99,12.69
97042,2021-10-27,2022-02-28,124,standalone,1,25-34,EMEA,6.9,3,1.367,39.43,4.66,true,11.99,11.32
97043,2024-01-24,2024-06-25,153,standalone,2,35-44,LATAM,2.4,2,3.716,51.55,3.25,false,11.99,11.56
97044,2026-05-01,,,standalone,1,55+,LATAM,6.8,4,1.831,37.89,4.86,false,11.99,10.88
97045,2026-07-19,,,bundle,4,45-54,LATAM,11.5,3,2.064,52.42,5.24,false,18.99,21.81
97046,2019-12-19,2020-03-26,98,standalone,5,25-34,US,5.2,1,2.212,45.28,4.92,true,11.99,10.31
97047,2026-07-08,,,standalone,2,25-34,EMEA,12.1,0,4.77,58.49,5.13,false,11.99,14.12
97048,2022-11-15,2023-09-19,308,standalone,2,18-24,US,8.5,2,11.844,46.71,4.01,false,11.99,10.59
97049,2025-01-21,,,standalone,4,45-54,US,4.4,3,1.168,45.51,2.71,false,11.99,10.79
97050,2024-03-27,2024-10-08,195,standalone,1,18-24,US,3.2,3,7.758,61.54,3.33,false,11.99,11.72
97051,2025-06-24,,,standalone,2,35-44,US,44.3,5,0.087,51.6,8.67,false,11.99,9.73
97052,2021-05-10,2021-09-28,141,standalone,2,35-44,US,3.0,1,5.282,40.04,4.35,false,11.99,11.1
97053,2026-05-10,,,standalone,2,18-24,US,6.4,2,9.416,60.8,4.9,false,11.99,9.25
97054,2026-04-08,2026-08-30,144,standalone,0,45-54,LATAM,6.1,2,3.979,37.9,5.17,true,11.99,13.02
97055,2025-07-23,2025-09-07,46,standalone,1,25-34,EMEA,0.4,0,6.982,43.96,2.57,false,11.99,12.44
97056,2025-10-27,2026-01-24,89,standalone,1,18-24,US,5.8,1,2.793,50.09,6.4,true,11.99,12.7
97057,2024-12-11,2025-09-07,270,standalone,1,45-54,LATAM,3.8,1,0.829,52.48,4.85,false,11.99,10.8
97058,2026-03-22,,,bundle,2,45-54,LATAM,2.6,0,1.561,50.2,4.07,true,18.99,19.08
97059,2023-07-28,2023-12-20,145,standalone,4,18-24,LATAM,7.3,1,6.605,60.1,5.8,false,11.99,11.96
97060,2022-06-21,2023-07-18,392,standalone,3,35-44,US,7.6,4,1.081,44.39,4.58,false,11.99,10.25
97061,2025-12-06,2026-07-08,214,standalone,4,55+,EMEA,3.2,3,5.265,55.16,3.32,false,11.99,12.57
97062,2026-04-18,,,standalone,3,55+,LATAM,6.8,1,2.294,56.58,4.52,false,11.99,11.84
97063,2026-07-25,,,standalone,3,45-54,EMEA,3.4,0,11.895,53.9,3.6,false,11.99,13.11
97064,2020-01-18,2021-08-25,585,standalone,3,25-34,EMEA,20.5,3,1.1,47.7,5.03,true,11.99,12.94
97065,2023-05-04,2023-10-11,160,bundle,2,45-54,APAC,3.9,2,0.548,59.26,5.26,false,18.99,19.18
97066,2022-07-14,2024-02-10,576,bundle,1,25-34,US,10.6,2,1.101,54.28,5.81,false,18.99,18.45
97067,2020-04-22,2020-05-24,32,standalone,2,35-44,LATAM,7.2,1,14.699,48.61,5.54,true,11.99,11.46
97068,2021-05-03,2021-10-27,177,standalone,1,18-24,US,9.5,1,9.768,40.51,5.11,false,11.99,12.75
97069,2026-06-10,2026-08-18,69,standalone,5,25-34,EMEA,7.3,1,11.709,56.25,4.68,false,11.99,11.88
97070,2026-02-19,,,standalone,5,35-44,LATAM,9.2,2,0.433,40.22,4.95,false,11.99,11.65
97071,2026-06-27,,,standalone,4,25-34,LATAM,12.7,4,0.196,52.55,5.04,false,11.99,12.89
97072,2025-01-14,2025-12-22,342,standalone,1,35-44,US,5.3,0,0.699,72.53,5.52,false,11.99,10.73
97073,2023-12-27,2024-03-20,84,standalone,3,25-34,LATAM,2.8,1,3.818,53.63,3.89,false,11.99,14.26
97074,2021-09-01,2021-10-17,46,standalone,1,25-34,APAC,2.4,0,14.877,63.78,4.09,false,11.99,10.72
97075,2020-12-15,2021-07-29,226,standalone,1,25-34,EMEA,4.4,1,1.048,37.09,5.18,false,11.99,11.01
97076,2022-02-04,2023-02-18,379,bundle,1,35-44,APAC,16.1,3,1.026,50.62,5.1,true,18.99,18.48
97077,2024-05-26,2025-01-09,228,standalone,3,45-54,US,7.2,2,1.456,35.35,4.81,true,11.99,10.82
97078,2024-07-14,2025-02-21,222,bundle,6,45-54,US,10.5,0,0.662,35.92,8.9,false,18.99,20.8
97079,2026-02-22,2026-07-03,131,standalone,0,25-34,EMEA,4.7,0,12.999,53.59,4.18,false,11.99,9.9
97080,2026-03-13,2026-06-12,91,standalone,3,18-24,LATAM,4.8,2,13.584,28.46,3.4,true,11.99,13.23
97081,2021-03-27,2021-06-17,82,bundle,3,18-24,APAC,4.3,1,2.396,59.01,5.87,false,18.99,18.93
97082,2025-05-22,,,standalone,1,35-44,US,12.5,1,0.935,48.15,6.04,false,11.99,11.67
97083,2026-03-25,2026-07-05,102,standalone,0,25-34,US,0.6,1,2.753,51.84,2.45,false,11.99,11.85
97084,2021-08-22,2021-12-05,105,bundle,4,35-44,US,5.0,3,3.749,60.99,4.62,false,18.99,19.09
97085,2024-08-29,2025-09-09,376,standalone,1,35-44,US,4.1,1,4.082,24.65,3.08,false,11.99,12.58
97086,2021-01-20,2021-08-20,212,standalone,4,35-44,US,10.4,1,7.007,62.44,5.21,false,11.99,11.92
97087,2021-07-08,2022-08-12,400,standalone,1,35-44,US,2.8,0,7.029,53.35,2.82,false,11.99,12.83
97088,2024-07-02,2024-10-10,100,standalone,4,25-34,US,2.7,1,14.826,55.1,3.55,false,11.99,11.3
97089,2021-12-09,2022-03-06,87,standalone,4,35-44,EMEA,10.8,3,9.538,53.5,5.11,false,11.99,11.85
97090,2023-06-24,2026-01-03,924,bundle,5,25-34,LATAM,12.2,4,0.709,52.56,4.8,false,18.99,17.58
97091,2025-05-09,,,standalone,5,25-34,US,27.7,5,0.676,34.77,5.2,false,11.99,10.76
97092,2024-03-15,2024-06-12,89,standalone,0,25-34,LATAM,8.1,1,7.097,80.82,4.74,false,11.99,13.39
97093,2021-07-04,2024-11-30,1245,standalone,3,35-44,LATAM,10.6,5,1.607,40.21,3.02,false,11.99,11.24
97094,2022-02-15,2022-05-13,87,standalone,1,45-54,US,1.3,1,15.612,20.1,2.61,false,11.99,11.77
97095,2026-01-18,,,standalone,1,25-34,US,4.6,2,2.11,61.26,5.01,false,11.99,11.24
97096,2025-01-26,2025-03-19,52,bundle,5,25-34,APAC,3.8,2,2.481,48.96,5.5,true,18.99,17.37
97097,2023-04-02,2023-10-21,202,bundle,3,45-54,APAC,6.5,1,1.054,58.72,5.16,false,18.99,21.96
97098,2024-09-20,2026-03-23,549,standalone,2,35-44,US,4.9,2,2.851,50.88,3.45,false,11.99,10.73
97099,2023-10-29,2024-09-29,336,standalone,1,25-34,US,2.0,0,1.348,42.23,3.12,false,11.99,13.75
97100,2021-10-12,2024-06-07,969,bundle,1,18-24,US,8.5,2,3.109,46.63,4.57,false,18.99,15.73
97101,2023-02-10,,,standalone,3,25-34,LATAM,13.0,5,1.223,44.29,4.7,false,11.99,13.57
97102,2020-10-29,2021-09-07,313,standalone,2,45-54,LATAM,8.6,2,0.476,29.09,6.75,false,11.99,10.64
97103,2025-03-21,2025-11-05,229,standalone,6,45-54,US,27.8,5,2.375,42.58,7.09,false,11.99,13.01
97104,2026-07-23,,,standalone,2,25-34,US,3.2,2,0.964,32.11,3.24,true,11.99,11.49
97105,2022-12-05,2023-10-01,300,standalone,5,45-54,US,20.4,3,7.327,62.15,5.27,false,11.99,12.64
97106,2024-08-22,2025-12-13,478,standalone,3,45-54,US,11.6,1,1.082,53.73,6.36,false,11.99,10.66
97107,2025-12-29,2026-05-07,129,bundle,5,55+,US,27.5,3,7.117,26.67,8.35,true,18.99,20.41
97108,2021-01-17,2021-05-29,132,bundle,6,25-34,EMEA,5.6,3,7.963,48.76,3.86,false,18.99,16.4
97109,2022-12-03,2023-10-19,320,standalone,2,25-34,LATAM,4.0,4,0.779,43.39,3.3,true,11.99,12.57
97110,2023-12-07,2026-01-27,782,standalone,2,18-24,US,6.4,3,1.127,62.85,3.77,false,11.99,10.89
97111,2026-07-22,,,standalone,4,25-34,US,8.5,2,5.756,43.24,6.04,true,11.99,11.93
97112,2024-08-03,2025-02-09,190,standalone,3,25-34,EMEA,12.5,2,5.596,44.11,5.44,false,11.99,11.82
97113,2023-12-20,2024-08-09,233,standalone,2,35-44,US,5.3,1,1.232,35.65,5.47,false,11.99,13.71
97114,2026-03-03,,,standalone,3,18-24,US,1.9,2,0.532,58.21,2.93,false,11.99,8.78
97115,2022-10-15,2023-04-20,187,bundle,2,45-54,APAC,3.5,3,4.651,60.17,3.37,false,18.99,21.35
97116,2021-05-29,2022-01-09,225,standalone,3,45-54,US,11.8,1,1.082,53.06,6.66,false,11.99,9.99
97117,2021-07-22,2021-09-13,53,bundle,3,18-24,APAC,6.3,2,7.687,57.74,4.92,true,18.99,19.74
97118,2023-02-24,2023-07-19,145,standalone,1,18-24,EMEA,6.3,2,4.62,53.96,4.31,false,11.99,11.95
97119,2024-11-12,2026-01-06,420,standalone,2,55+,LATAM,19.1,1,0.671,55.81,8.0,false,11.99,11.49
97120,2026-08-28,,,standalone,5,35-44,EMEA,4.0,3,3.024,37.48,4.21,false,11.99,11.83
97121,2024-06-25,2025-01-14,203,standalone,1,45-54,US,10.1,1,7.985,45.85,5.16,false,11.99,10.52
97122,2023-10-14,2025-10-27,744,bundle,4,45-54,EMEA,3.7,4,0.444,34.94,3.05,true,18.99,17.87
97123,2024-01-19,2024-02-01,13,standalone,2,35-44,EMEA,1.3,0,19.845,34.67,2.99,true,11.99,11.66
